,date_pulled,id,video_title,video_url,upload_time,creator,creator_nickname,creator_id,creator_verified,digg,share,comment,play,original_item,sound_id,sound_title,sound_author,sound_orignal,sound_url,sound_transcribed
0,2022-02-05 19:58:21.293075,7059020753978789166,🐈Are you envious? #fy #kitty #cat #love #kiss,1643556347,https://v16-webapp.tiktok.com/4b0a4c092c641635b467773c228588fd/61ff9bc3/video/tos/maliva/tos-maliva-ve-0068c799-us/9f6fd84f0cce48059c75060ad6aaedec/?a=1988&br=2666&bt=1333&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Th7TrxlXq&l=202202060358200102451442350E448785&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amp0bWQ6ZmxkOjMzZzczNEApO2c4ZDM1NWQ0N2czZWZkOmdsLXAvcjRnb29gLS1kMS9zc2IzLjItMmIxLi81MTFiNGI6Yw%3D%3D&vl=&vr=,one_lovelyyy,one_lovelyyy,7056997151619974149,False,545300,24500,17500,5100000,False,7059020719081949998,original sound,one_lovelyyy,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7059020740225665838.mp3,
1,2022-02-05 19:58:21.470913,7037034323417107759,EXCUSE MI THIS FANSERVICE THO 😩 #fyp #bts #btsarmy #btsconcert2021 #taehyung #ptdonstage #btsv,1638437240,https://v16-webapp.tiktok.com/a7e92e81c483e2e4bcc209c6b87f6ef1/61ff9bcb/video/tos/maliva/tos-maliva-ve-0068c799-us/50ea1eb4a2e340708cece1893b15abec/?a=1988&br=1736&bt=868&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Th7TrxlXq&l=202202060358200102451442350E448785&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3JyOTU6Zjg7OTMzZzczNEApZDlmaGQ2Z2U6N2g8ZTkzO2c0aDJpcjQwcmhgLS1kMS9zczM2MGA0MjVhXzQtLl41Xl86Yw%3D%3D&vl=&vr=,mindeetran,𝙢𝙞𝙣𝙙𝙮 ☆彡,6726613606257050629,False,11200000,416500,136300,63900000,False,7036851395403729710,original sound,Ian Asher,True,https://sf16.tiktokcdn-us.com/obj/ies-music-tx/7036851289006869295.mp3,
2,2022-02-05 19:58:21.632431,7031964760350412038,Follow my instagram : akamztweenty,1637256882,https://v16-webapp.tiktok.com/578e69c099791e2ab6726d30b966a2b2/61ff9bc7/video/tos/useast2a/tos-useast2a-ve-0068c001/3021db92369340f29456baa880e94c7e/?a=1988&br=3838&bt=1919&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Th7TrxlXq&l=202202060358200102451442350E448785&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2Q7cjc6Zjk7OTMzNzczM0ApM2Y4NWQ8NjtmNzM3NTVlZWduaS5zcjRvcV9gLS1kMTZzcy4tNDEwNGM2X2FjNTJeYjQ6Yw%3D%3D&vl=&vr=,akamztwenty20,Akamz,79639104283377664,True,4000000,71800,33200,30300000,False,7031964616712833798,son original,Akamz,True,https://sf16-checkout.tiktokcdn.com/obj/musically-maliva-obj/7031964655669365509.mp3,
3,2022-02-05 19:58:22.533270,7035050197549878575,She caught me off guard 🙈 #singing #loveisgone,1637975267,https://v16-webapp.tiktok.com/a49f299b9aac8a5fe21b25b4b359d065/61ff9bcb/video/tos/maliva/tos-maliva-ve-0068c799-us/1b08d759e1b441128ef61965ec8921b6/?a=1988&br=3710&bt=1855&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Th7TrxlXq&l=202202060358200102451442350E448785&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anZ4Mzs6ZnRyOTMzZzczNEApNGg5ODM0aWVoNzQ6M2ZlZWdxbzAucjRnNGRgLS1kMS9zc2NhMjFfYmMtLTAwLjEtLWM6Yw%3D%3D&vl=&vr=,imgabedouglas,Gabriel Douglas,6663897447167754245,False,3700000,30600,16800,34500000,False,7035050065303685935,original sound,Gabriel Douglas,True,https://sf19.tiktokcdn-us.com/obj/ies-music-tx/7035050134262287151.mp3,
4,2022-02-05 19:58:22.654573,7056048829749218607,,1642864392,https://v16-webapp.tiktok.com/4cbf756bb17d4a17e2c972beec155b35/61ff9bc3/video/tos/maliva/tos-maliva-ve-0068c799-us/98b5b61a32e34298aa547ba78b912770/?a=1988&br=4310&bt=2155&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7Th7TrxlXq&l=202202060358200102451442350E448785&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzVndTQ6Znc0OjMzZzczNEApOThoZGdkaGRlNzU7Nmk8ZGdrc2FycjRncGpgLS1kMS9zc15iNTYyNV4wNmEvL2E0NjY6Yw%3D%3D&vl=&vr=,fiberlights,Optical fiber light,7010663837708944390,False,587400,15600,5979,8300000,False,7049365858132544261,original sound,Beautiful Destinations,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7049365868916050694.mp3,
